Source,Target,Weight,Type
9,12,0.3035,Undirected
9,42,0.2566,Undirected
9,47,0.2353,Undirected
9,49,0.216,Undirected
9,67,0.2118,Undirected
9,74,0.3158,Undirected
9,75,0.4022,Undirected
9,76,0.3178,Undirected
9,77,0.3301,Undirected
9,106,0.2448,Undirected
9,108,0.2862,Undirected
9,109,0.25,Undirected
9,112,0.3999,Undirected
9,113,0.4958,Undirected
9,115,0.5812,Undirected
9,117,0.26,Undirected
9,119,0.2206,Undirected
9,121,0.2033,Undirected
9,125,0.3931,Undirected
9,146,0.3007,Undirected
9,161,0.2533,Undirected
9,167,0.201,Undirected
9,173,0.4062,Undirected
9,185,0.2389,Undirected
9,204,0.2283,Undirected
9,253,0.237,Undirected
9,276,0.321,Undirected
9,302,0.2817,Undirected
9,310,0.3818,Undirected
9,311,0.3322,Undirected
9,312,0.3771,Undirected
9,313,0.2988,Undirected
9,314,0.2993,Undirected
9,318,0.4267,Undirected
9,326,0.2056,Undirected
9,347,0.3128,Undirected
9,412,0.3504,Undirected
9,433,0.2116,Undirected
9,434,0.3765,Undirected
9,435,0.2116,Undirected
9,442,0.246,Undirected
9,445,0.2242,Undirected
9,446,0.2454,Undirected
9,448,0.3895,Undirected
9,449,0.2046,Undirected
9,455,0.2983,Undirected
9,456,0.2082,Undirected
9,457,0.3309,Undirected
9,458,0.2338,Undirected
9,460,0.5767,Undirected
9,461,0.4756,Undirected
9,491,0.2584,Undirected
9,538,0.2156,Undirected
9,547,0.2699,Undirected
9,583,0.3126,Undirected
9,585,0.2312,Undirected
9,586,0.2171,Undirected
9,587,0.251,Undirected
9,588,0.2201,Undirected
9,645,0.292,Undirected
9,665,0.2432,Undirected
9,666,0.2403,Undirected
9,686,0.3257,Undirected
9,690,0.3186,Undirected
9,707,0.2534,Undirected
9,717,0.2022,Undirected
9,726,0.3592,Undirected
10,11,0.3146,Undirected
10,18,0.2329,Undirected
10,26,0.2535,Undirected
10,27,0.2779,Undirected
10,29,0.2509,Undirected
10,38,0.217,Undirected
10,40,0.3056,Undirected
10,60,0.3269,Undirected
10,62,0.2288,Undirected
10,65,0.2636,Undirected
10,68,0.2655,Undirected
10,69,0.2205,Undirected
10,70,0.2893,Undirected
10,71,0.2685,Undirected
10,78,0.2036,Undirected
10,151,0.2734,Undirected
10,163,0.288,Undirected
10,165,0.2033,Undirected
10,167,0.2022,Undirected
10,205,0.2242,Undirected
10,241,0.3162,Undirected
10,278,0.219,Undirected
10,282,0.2619,Undirected
10,283,0.226,Undirected
10,284,0.2583,Undirected
10,285,0.2081,Undirected
10,298,0.2736,Undirected
10,299,0.2723,Undirected
10,331,0.2267,Undirected
10,366,0.3256,Undirected
10,367,0.3864,Undirected
10,368,0.2705,Undirected
10,378,0.2686,Undirected
10,385,0.2779,Undirected
10,386,0.2098,Undirected
10,413,0.2804,Undirected
10,418,0.2686,Undirected
10,510,0.2436,Undirected
10,518,0.2067,Undirected
10,519,0.2009,Undirected
10,521,0.2293,Undirected
10,527,0.2007,Undirected
10,539,0.2056,Undirected
10,547,0.2316,Undirected
10,548,0.2371,Undirected
10,551,0.206,Undirected
10,559,0.2074,Undirected
10,560,0.3107,Undirected
10,602,0.2161,Undirected
10,611,0.2112,Undirected
10,629,0.2174,Undirected
10,630,0.2369,Undirected
10,636,0.2781,Undirected
10,662,0.2002,Undirected
10,675,0.2154,Undirected
10,680,0.2113,Undirected
10,760,0.2273,Undirected
10,770,0.2162,Undirected
11,17,0.2183,Undirected
11,19,0.2002,Undirected
11,26,0.3269,Undirected
11,27,0.3417,Undirected
11,29,0.3145,Undirected
11,32,0.2464,Undirected
11,33,0.2684,Undirected
11,38,0.2723,Undirected
11,40,0.4045,Undirected
11,41,0.2335,Undirected
11,42,0.2032,Undirected
11,49,0.2084,Undirected
11,61,0.3024,Undirected
11,62,0.3636,Undirected
11,65,0.372,Undirected
11,68,0.2718,Undirected
11,69,0.2462,Undirected
11,70,0.3909,Undirected
11,71,0.432,Undirected
11,88,0.3132,Undirected
11,164,0.2317,Undirected
11,165,0.2576,Undirected
11,171,0.2606,Undirected
11,174,0.2039,Undirected
11,205,0.2136,Undirected
11,232,0.3082,Undirected
11,241,0.2417,Undirected
11,279,0.2235,Undirected
11,280,0.2734,Undirected
11,281,0.2349,Undirected
11,282,0.2636,Undirected
11,283,0.3009,Undirected
11,284,0.2452,Undirected
11,285,0.2322,Undirected
11,290,0.2587,Undirected
11,291,0.248,Undirected
11,298,0.4128,Undirected
11,299,0.4108,Undirected
11,322,0.2618,Undirected
11,331,0.2623,Undirected
11,332,0.2233,Undirected
11,338,0.2635,Undirected
11,339,0.2428,Undirected
11,340,0.2319,Undirected
11,341,0.3833,Undirected
11,344,0.2009,Undirected
11,349,0.2253,Undirected
11,351,0.2742,Undirected
11,354,0.2436,Undirected
11,363,0.2092,Undirected
11,366,0.2988,Undirected
11,367,0.3065,Undirected
11,368,0.2236,Undirected
11,369,0.2543,Undirected
11,375,0.2142,Undirected
11,396,0.2208,Undirected
11,414,0.3716,Undirected
11,417,0.2448,Undirected
11,418,0.3683,Undirected
11,429,0.2441,Undirected
11,472,0.2732,Undirected
11,473,0.2124,Undirected
11,476,0.2471,Undirected
11,481,0.2332,Undirected
11,506,0.302,Undirected
11,510,0.2498,Undirected
11,518,0.2237,Undirected
11,521,0.2408,Undirected
11,547,0.2498,Undirected
11,560,0.3234,Undirected
11,564,0.2054,Undirected
11,579,0.2376,Undirected
11,635,0.2875,Undirected
11,636,0.2846,Undirected
11,662,0.3139,Undirected
11,682,0.2408,Undirected
11,704,0.2187,Undirected
11,741,0.3234,Undirected
11,742,0.3093,Undirected
11,759,0.2138,Undirected
11,760,0.2556,Undirected
11,770,0.2065,Undirected
11,780,0.286,Undirected
11,782,0.2172,Undirected
12,19,0.2027,Undirected
12,25,0.3478,Undirected
12,26,0.2012,Undirected
12,28,0.213,Undirected
12,30,0.251,Undirected
12,35,0.7391,Undirected
12,44,0.374,Undirected
12,47,0.5051,Undirected
12,52,0.3525,Undirected
12,69,0.2266,Undirected
12,77,0.2246,Undirected
12,79,0.2768,Undirected
12,88,0.2673,Undirected
12,100,0.218,Undirected
12,101,0.2218,Undirected
