Source,Target,Weight,Type
28,197,0.2196,Undirected
28,206,0.2285,Undirected
28,343,0.2366,Undirected
28,357,0.2748,Undirected
28,358,0.2765,Undirected
28,362,0.2355,Undirected
28,367,0.2669,Undirected
28,377,0.2882,Undirected
28,393,0.2303,Undirected
28,394,0.2391,Undirected
28,395,0.2224,Undirected
28,483,0.2023,Undirected
28,543,0.2139,Undirected
28,544,0.209,Undirected
29,30,0.7566,Undirected
29,31,0.6712,Undirected
29,45,0.3911,Undirected
29,47,0.2234,Undirected
29,48,0.2139,Undirected
29,343,0.2255,Undirected
29,357,0.3775,Undirected
29,358,0.384,Undirected
29,362,0.2687,Undirected
29,367,0.276,Undirected
29,377,0.4389,Undirected
29,392,0.2485,Undirected
29,393,0.2897,Undirected
29,394,0.2885,Undirected
29,395,0.3798,Undirected
30,31,0.6758,Undirected
30,45,0.2493,Undirected
30,46,0.2264,Undirected
30,47,0.2753,Undirected
30,48,0.2461,Undirected
30,343,0.256,Undirected
30,357,0.3801,Undirected
30,358,0.3857,Undirected
30,362,0.2637,Undirected
30,367,0.2862,Undirected
30,377,0.3115,Undirected
30,392,0.2558,Undirected
30,393,0.3356,Undirected
30,394,0.3448,Undirected
30,395,0.3378,Undirected
31,45,0.2284,Undirected
31,47,0.2377,Undirected
31,48,0.2077,Undirected
31,343,0.275,Undirected
31,357,0.3686,Undirected
31,358,0.3705,Undirected
31,361,0.2251,Undirected
31,362,0.2832,Undirected
31,367,0.2368,Undirected
31,377,0.3346,Undirected
31,392,0.23,Undirected
31,393,0.2751,Undirected
31,394,0.353,Undirected
31,395,0.3369,Undirected
32,254,0.263,Undirected
32,341,0.5101,Undirected
32,342,0.2855,Undirected
32,344,0.2927,Undirected
32,345,0.2575,Undirected
32,363,0.3627,Undirected
32,577,0.2052,Undirected
33,34,0.6823,Undirected
33,50,0.4174,Undirected
33,64,0.3397,Undirected
33,69,0.3624,Undirected
33,83,0.3394,Undirected
33,84,0.3084,Undirected
33,87,0.2742,Undirected
33,90,0.2567,Undirected
33,108,0.382,Undirected
33,112,0.3084,Undirected
33,146,0.2059,Undirected
33,150,0.3612,Undirected
33,151,0.3015,Undirected
33,157,0.263,Undirected
33,162,0.2354,Undirected
33,164,0.3266,Undirected
33,167,0.2418,Undirected
33,168,0.2423,Undirected
33,202,0.3513,Undirected
33,262,0.2923,Undirected
33,273,0.2677,Undirected
33,284,0.2448,Undirected
33,305,0.2356,Undirected
33,340,0.6637,Undirected
33,368,0.5434,Undirected
33,380,0.4995,Undirected
33,398,0.2594,Undirected
33,399,0.2592,Undirected
33,500,0.2971,Undirected
33,535,0.3473,Undirected
33,578,0.2507,Undirected
33,579,0.241,Undirected
33,631,0.2243,Undirected
34,50,0.638,Undirected
34,64,0.2657,Undirected
34,69,0.2625,Undirected
34,83,0.2486,Undirected
34,84,0.2202,Undirected
34,87,0.2033,Undirected
34,89,0.2314,Undirected
34,108,0.3241,Undirected
34,112,0.2341,Undirected
34,151,0.2358,Undirected
34,164,0.2392,Undirected
34,202,0.2573,Undirected
34,262,0.2141,Undirected
34,340,0.8539,Undirected
34,368,0.7902,Undirected
34,380,0.7319,Undirected
34,398,0.3654,Undirected
34,399,0.3162,Undirected
34,500,0.2176,Undirected
34,535,0.2506,Undirected
34,578,0.2435,Undirected
35,36,0.6088,Undirected
35,44,0.6655,Undirected
35,336,0.6686,Undirected
35,337,0.721,Undirected
35,338,0.8691,Undirected
35,339,0.9921,Undirected
35,365,0.9905,Undirected
35,371,0.306,Undirected
35,375,0.8606,Undirected
35,378,0.4818,Undirected
35,379,0.3437,Undirected
35,384,0.3073,Undirected
35,396,0.6612,Undirected
35,397,0.8119,Undirected
36,44,0.5941,Undirected
36,88,0.3225,Undirected
36,199,0.2828,Undirected
36,207,0.2439,Undirected
36,336,0.5964,Undirected
36,337,0.5156,Undirected
36,338,0.6362,Undirected
36,339,0.604,Undirected
36,364,0.2019,Undirected
36,365,0.607,Undirected
36,371,0.3108,Undirected
36,375,0.4983,Undirected
36,378,0.4752,Undirected
36,379,0.3907,Undirected
36,384,0.3365,Undirected
36,396,0.5015,Undirected
36,397,0.5686,Undirected
36,440,0.2493,Undirected
36,441,0.2528,Undirected
36,483,0.2607,Undirected
36,541,0.2977,Undirected
36,640,0.27,Undirected
37,38,0.2452,Undirected
37,360,0.4222,Undirected
38,39,0.9145,Undirected
38,40,0.9552,Undirected
38,42,0.4394,Undirected
38,359,0.8569,Undirected
39,40,0.9402,Undirected
39,42,0.3694,Undirected
39,359,0.8252,Undirected
40,42,0.4802,Undirected
40,359,0.8794,Undirected
41,42,0.2461,Undirected
42,359,0.4379,Undirected
42,389,0.2101,Undirected
42,390,0.2014,Undirected
43,376,0.9659,Undirected
44,336,0.9509,Undirected
44,337,0.5629,Undirected
44,338,0.6464,Undirected
44,339,0.6602,Undirected
44,365,0.6583,Undirected
44,371,0.3073,Undirected
44,375,0.5818,Undirected
44,378,0.4729,Undirected
44,379,0.2846,Undirected
44,384,0.3083,Undirected
44,396,0.5744,Undirected
44,397,0.5913,Undirected
45,46,0.3295,Undirected
45,47,0.3735,Undirected
45,48,0.3305,Undirected
45,331,0.211,Undirected
45,343,0.2018,Undirected
45,357,0.2396,Undirected
45,358,0.22,Undirected
45,362,0.2425,Undirected
45,367,0.2013,Undirected
45,377,0.3485,Undirected
45,392,0.2066,Undirected
45,393,0.2221,Undirected
45,394,0.2104,Undirected
45,395,0.3952,Undirected
46,47,0.7814,Undirected
46,48,0.8927,Undirected
46,343,0.2674,Undirected
46,357,0.2358,Undirected
46,358,0.2226,Undirected
46,367,0.3393,Undirected
46,377,0.2618,Undirected
46,392,0.2302,Undirected
46,393,0.2487,Undirected
46,394,0.2074,Undirected
46,395,0.2074,Undirected
47,48,0.756,Undirected
47,343,0.257,Undirected
47,357,0.2752,Undirected
47,358,0.2484,Undirected
47,362,0.2413,Undirected
47,367,0.2601,Undirected
47,377,0.278,Undirected
47,392,0.2478,Undirected
47,393,0.2756,Undirected
47,394,0.2345,Undirected
47,395,0.2372,Undirected
48,343,0.2648,Undirected
48,357,0.2531,Undirected
48,358,0.2248,Undirected
48,362,0.2042,Undirected
48,367,0.3792,Undirected
48,377,0.2928,Undirected
48,392,0.238,Undirected
48,393,0.2443,Undirected
48,394,0.2285,Undirected
48,395,0.2147,Undirected
49,74,0.6714,Undirected
49,75,0.6714,Undirected
49,155,0.6723,Undirected
49,156,0.6733,Undirected
49,172,0.5975,Undirected
49,251,0.2165,Undirected
49,252,0.2486,Undirected
49,253,0.2464,Undirected
49,254,0.2437,Undirected
49,329,0.9129,Undirected
49,335,0.2076,Undirected
49,428,0.6714,Undirected
49,429,0.6714,Undirected
49,495,0.6723,Undirected
49,496,0.6752,Undirected
49,514,0.5975,Undirected
49,576,0.2059,Undirected
49,577,0.218,Undirected
50,64,0.2294,Undirected
50,69,0.2243,Undirected
50,83,0.2124,Undirected
50,116,0.3498,Undirected
50,150,0.2269,Undirected
50,151,0.2036,Undirected
50,162,0.5814,Undirected
50,164,0.2044,Undirected
50,202,0.2199,Undirected
50,284,0.6047,Undirected
50,305,0.2387,Undirected
50,340,0.701,Undirected
50,368,0.6022,Undirected
50,375,0.2669,Undirected
50,380,0.6617,Undirected
50,398,0.293,Undirected
50,399,0.2461,Undirected
50,535,0.2143,Undirected
50,631,0.2253,Undirected
51,230,0.4617,Undirected
51,237,0.44,Undirected
51,238,0.5084,Undirected
51,239,0.5065,Undirected
51,244,0.5084,Undirected
51,245,0.5065,Undirected
51,246,0.5084,Undirected
51,247,0.5066,Undirected
51,248,0.5066,Undirected
51,249,0.5066,Undirected
51,250,0.5066,Undirected
51,320,0.4098,Undirected
51,321,0.4121,Undirected
51,322,0.4468,Undirected
51,323,0.4453,Undirected
51,324,0.4434,Undirected
51,325,0.4456,Undirected
51,326,0.4514,Undirected
51,327,0.4668,Undirected
51,328,0.4843,Undirected
51,348,0.4662,Undirected
51,349,0.491,Undirected
51,350,0.4673,Undirected
51,351,0.4941,Undirected
51,352,0.4822,Undirected
51,353,0.4805,Undirected
51,354,0.4741,Undirected
51,355,0.4682,Undirected
51,386,0.5089,Undirected
51,387,0.4236,Undirected
51,388,0.4632,Undirected
51,389,0.349,Undirected
51,390,0.3993,Undirected
51,566,0.5045,Undirected
51,571,0.5045,Undirected
51,572,0.5045,Undirected
51,573,0.5045,Undirected
51,643,0.4818,Undirected
51,644,0.4818,Undirected
51,645,0.4819,Undirected
51,646,0.4844,Undirected
52,63,0.7886,Undirected
52,64,0.5649,Undirected
52,69,0.5833,Undirected
52,83,0.5936,Undirected
52,84,0.4926,Undirected
52,87,0.5276,Undirected
52,89,0.2478,Undirected
52,90,0.2999,Undirected
52,108,0.521,Undirected
52,109,0.2608,Undirected
52,112,0.509,Undirected
52,116,0.7639,Undirected
52,146,0.2496,Undirected
52,150,0.202,Undirected
52,151,0.5046,Undirected
52,157,0.4741,Undirected
52,159,0.6941,Undirected
52,162,0.3923,Undirected
52,164,0.5907,Undirected
52,167,0.4587,Undirected
52,168,0.4863,Undirected
52,194,0.2397,Undirected
52,195,0.2552,Undirected
52,199,0.2162,Undirected
52,202,0.6312,Undirected
52,206,0.2009,Undirected
52,208,0.2094,Undirected
52,262,0.5568,Undirected
52,273,0.5339,Undirected
52,284,0.408,Undirected
52,305,0.4502,Undirected
52,398,0.2113,Undirected
52,420,0.2068,Undirected
