Source,Target,Weight,Type
25,137,0.356,Undirected
25,138,0.3343,Undirected
25,142,0.2205,Undirected
25,149,0.1414,Undirected
25,160,0.2482,Undirected
25,177,0.1384,Undirected
25,178,0.1396,Undirected
25,184,0.1048,Undirected
25,200,0.1605,Undirected
25,201,0.1409,Undirected
25,214,0.1149,Undirected
25,215,0.1308,Undirected
25,216,0.1042,Undirected
25,217,0.1042,Undirected
25,218,0.1658,Undirected
25,259,0.2092,Undirected
25,280,0.1581,Undirected
25,281,0.1491,Undirected
25,282,0.1683,Undirected
25,283,0.1495,Undirected
25,314,0.3956,Undirected
25,315,0.3456,Undirected
25,338,0.1603,Undirected
25,339,0.1019,Undirected
25,364,0.4921,Undirected
25,365,0.1023,Undirected
25,366,0.1226,Undirected
25,371,0.2991,Undirected
25,378,0.1717,Undirected
25,379,0.254,Undirected
25,383,0.4741,Undirected
25,384,0.1088,Undirected
25,397,0.164,Undirected
25,411,0.4351,Undirected
25,412,0.408,Undirected
25,416,0.1384,Undirected
25,417,0.1322,Undirected
25,438,0.145,Undirected
25,439,0.1479,Undirected
25,456,0.1457,Undirected
25,457,0.144,Undirected
25,458,0.1467,Undirected
25,459,0.1958,Undirected
25,460,0.1999,Undirected
25,461,0.2099,Undirected
25,463,0.1567,Undirected
25,464,0.1548,Undirected
25,471,0.1147,Undirected
25,472,0.1291,Undirected
25,507,0.1149,Undirected
25,508,0.114,Undirected
25,509,0.1458,Undirected
25,510,0.1145,Undirected
25,511,0.1423,Undirected
25,512,0.1106,Undirected
25,513,0.117,Undirected
25,517,0.1177,Undirected
25,518,0.1197,Undirected
25,522,0.1284,Undirected
25,532,0.1542,Undirected
25,533,0.3546,Undirected
25,534,0.1936,Undirected
25,549,0.1051,Undirected
25,550,0.1051,Undirected
25,551,0.1629,Undirected
25,552,0.1629,Undirected
25,574,0.1781,Undirected
25,587,0.1568,Undirected
25,588,0.1507,Undirected
25,591,0.1977,Undirected
25,592,0.1977,Undirected
25,593,0.3862,Undirected
25,611,0.1592,Undirected
25,612,0.1633,Undirected
25,613,0.1331,Undirected
25,614,0.1645,Undirected
25,639,0.4119,Undirected
26,35,0.1364,Undirected
26,36,0.2168,Undirected
26,60,0.1656,Undirected
26,61,0.3087,Undirected
26,62,0.3045,Undirected
26,85,0.1541,Undirected
26,86,0.1634,Undirected
26,100,0.1319,Undirected
26,101,0.1302,Undirected
26,102,0.1335,Undirected
26,103,0.1966,Undirected
26,104,0.2095,Undirected
26,105,0.1265,Undirected
26,106,0.1241,Undirected
26,114,0.1065,Undirected
26,137,0.304,Undirected
26,138,0.2855,Undirected
26,142,0.1743,Undirected
26,149,0.1239,Undirected
26,160,0.211,Undirected
26,177,0.1126,Undirected
26,178,0.1135,Undirected
26,200,0.134,Undirected
26,201,0.1176,Undirected
26,215,0.1085,Undirected
26,218,0.1344,Undirected
26,259,0.1777,Undirected
26,280,0.1307,Undirected
26,281,0.1338,Undirected
26,282,0.1729,Undirected
26,283,0.135,Undirected
26,314,0.335,Undirected
26,315,0.2915,Undirected
26,338,0.2378,Undirected
26,339,0.1354,Undirected
26,364,0.4131,Undirected
26,365,0.1359,Undirected
26,371,0.2512,Undirected
26,375,0.131,Undirected
26,378,0.2126,Undirected
26,379,0.2309,Undirected
26,383,0.4388,Undirected
26,397,0.2432,Undirected
26,411,0.3584,Undirected
26,412,0.3363,Undirected
26,416,0.1148,Undirected
26,417,0.1096,Undirected
26,438,0.1221,Undirected
26,439,0.1245,Undirected
26,456,0.1228,Undirected
26,457,0.1213,Undirected
26,458,0.1237,Undirected
26,459,0.1684,Undirected
26,460,0.1719,Undirected
26,461,0.1785,Undirected
26,463,0.124,Undirected
26,464,0.1259,Undirected
26,472,0.1065,Undirected
26,509,0.121,Undirected
26,511,0.1181,Undirected
26,518,0.1011,Undirected
26,532,0.1281,Undirected
26,533,0.2961,Undirected
26,534,0.1563,Undirected
26,551,0.1333,Undirected
26,552,0.1333,Undirected
26,574,0.1469,Undirected
26,587,0.1262,Undirected
26,588,0.1213,Undirected
26,591,0.1623,Undirected
26,592,0.1623,Undirected
26,593,0.3234,Undirected
26,611,0.1316,Undirected
26,612,0.1454,Undirected
26,613,0.121,Undirected
26,614,0.1455,Undirected
26,639,0.3488,Undirected
27,32,0.4029,Undirected
27,341,0.443,Undirected
27,342,0.2233,Undirected
27,344,0.4652,Undirected
27,363,0.1236,Undirected
27,369,0.1508,Undirected
28,29,0.491,Undirected
28,30,0.532,Undirected
28,31,0.5769,Undirected
28,44,0.1529,Undirected
28,45,0.1144,Undirected
28,336,0.1177,Undirected
28,357,0.1028,Undirected
28,358,0.1029,Undirected
28,361,0.1593,Undirected
28,367,0.1199,Undirected
28,377,0.1963,Undirected
28,395,0.1058,Undirected
28,396,0.1035,Undirected
29,30,0.9267,Undirected
29,31,0.8714,Undirected
29,44,0.1255,Undirected
29,45,0.1526,Undirected
29,47,0.1297,Undirected
29,343,0.1261,Undirected
29,357,0.1222,Undirected
29,358,0.1223,Undirected
29,362,0.1162,Undirected
29,377,0.2464,Undirected
29,395,0.1035,Undirected
30,31,0.9013,Undirected
30,44,0.1303,Undirected
30,45,0.1585,Undirected
30,46,0.1012,Undirected
30,47,0.1347,Undirected
30,48,0.1019,Undirected
30,336,0.1013,Undirected
30,343,0.1041,Undirected
30,357,0.127,Undirected
30,358,0.127,Undirected
30,362,0.1207,Undirected
30,377,0.2314,Undirected
31,44,0.1233,Undirected
31,45,0.1499,Undirected
31,47,0.1275,Undirected
31,343,0.1239,Undirected
31,357,0.1201,Undirected
31,358,0.1202,Undirected
31,362,0.1142,Undirected
31,377,0.2189,Undirected
31,394,0.1079,Undirected
31,395,0.1262,Undirected
32,43,0.1507,Undirected
32,341,0.616,Undirected
32,342,0.2089,Undirected
32,344,0.3807,Undirected
32,363,0.3243,Undirected
32,376,0.17,Undirected
33,34,0.7945,Undirected
33,50,0.6037,Undirected
33,64,0.1234,Undirected
33,69,0.1138,Undirected
