Source,Target,Weight,Type
60,259,0.1875,Undirected
60,280,0.2333,Undirected
60,282,0.1911,Undirected
60,295,0.173,Undirected
60,314,0.2556,Undirected
60,315,0.3877,Undirected
60,364,0.2039,Undirected
60,383,0.3491,Undirected
60,411,0.3519,Undirected
60,412,0.3609,Undirected
60,416,0.1854,Undirected
60,417,0.1827,Undirected
60,456,0.1538,Undirected
60,457,0.1553,Undirected
60,458,0.1566,Undirected
60,463,0.2678,Undirected
60,464,0.2641,Undirected
60,472,0.1617,Undirected
60,507,0.2243,Undirected
60,508,0.2347,Undirected
60,509,0.2108,Undirected
60,510,0.2365,Undirected
60,511,0.2367,Undirected
60,512,0.1872,Undirected
60,513,0.1965,Undirected
60,532,0.3763,Undirected
60,533,0.2612,Undirected
60,534,0.4299,Undirected
60,549,0.2647,Undirected
60,550,0.2647,Undirected
60,551,0.3412,Undirected
60,552,0.3412,Undirected
60,574,0.1936,Undirected
60,587,0.2429,Undirected
60,588,0.2393,Undirected
60,591,0.2029,Undirected
60,592,0.2029,Undirected
60,593,0.2464,Undirected
60,611,0.2344,Undirected
60,618,0.1502,Undirected
60,619,0.1628,Undirected
60,626,0.1579,Undirected
60,639,0.282,Undirected
61,62,0.9564,Undirected
61,85,0.1853,Undirected
61,86,0.1751,Undirected
61,102,0.1522,Undirected
61,103,0.1992,Undirected
61,104,0.2143,Undirected
61,105,0.1603,Undirected
61,137,0.3224,Undirected
61,138,0.3061,Undirected
61,142,0.1925,Undirected
61,160,0.2206,Undirected
61,200,0.235,Undirected
61,201,0.2477,Undirected
61,215,0.1746,Undirected
61,218,0.2227,Undirected
61,259,0.2084,Undirected
61,280,0.1671,Undirected
61,281,0.1665,Undirected
61,282,0.177,Undirected
61,314,0.3248,Undirected
61,315,0.373,Undirected
61,364,0.3262,Undirected
61,383,0.4434,Undirected
61,411,0.5331,Undirected
61,412,0.4115,Undirected
61,438,0.1545,Undirected
61,439,0.1603,Undirected
61,456,0.1587,Undirected
61,457,0.1603,Undirected
61,458,0.1617,Undirected
61,459,0.1856,Undirected
61,460,0.1864,Undirected
61,461,0.1979,Undirected
61,464,0.1586,Undirected
61,507,0.1515,Undirected
61,508,0.1548,Undirected
61,510,0.156,Undirected
61,532,0.2437,Undirected
61,533,0.3583,Undirected
61,534,0.2564,Undirected
61,549,0.1505,Undirected
61,550,0.1505,Undirected
61,551,0.2191,Undirected
61,552,0.2191,Undirected
61,574,0.1735,Undirected
61,591,0.1762,Undirected
61,592,0.1762,Undirected
61,593,0.3383,Undirected
61,611,0.1678,Undirected
61,612,0.1829,Undirected
61,639,0.3591,Undirected
62,85,0.188,Undirected
62,86,0.1777,Undirected
62,100,0.1507,Undirected
62,101,0.152,Undirected
62,102,0.1544,Undirected
62,103,0.2021,Undirected
62,104,0.2174,Undirected
62,105,0.1712,Undirected
62,106,0.1558,Undirected
62,137,0.3272,Undirected
62,138,0.3106,Undirected
62,142,0.2106,Undirected
62,160,0.2238,Undirected
62,200,0.2384,Undirected
62,201,0.2559,Undirected
62,215,0.1714,Undirected
62,218,0.2259,Undirected
62,259,0.2114,Undirected
62,280,0.1695,Undirected
62,281,0.1689,Undirected
62,282,0.1647,Undirected
62,314,0.3295,Undirected
62,315,0.3616,Undirected
62,364,0.3309,Undirected
62,383,0.4499,Undirected
62,411,0.5424,Undirected
62,412,0.4188,Undirected
62,438,0.1567,Undirected
62,439,0.1626,Undirected
62,456,0.161,Undirected
62,457,0.1627,Undirected
62,458,0.164,Undirected
62,459,0.1883,Undirected
62,460,0.1891,Undirected
62,461,0.2008,Undirected
62,464,0.1609,Undirected
62,507,0.1537,Undirected
62,508,0.157,Undirected
62,509,0.1513,Undirected
62,510,0.1582,Undirected
62,532,0.2522,Undirected
62,533,0.3636,Undirected
62,534,0.2658,Undirected
62,549,0.1527,Undirected
62,550,0.1527,Undirected
62,551,0.2222,Undirected
62,552,0.2222,Undirected
62,574,0.1761,Undirected
62,591,0.1787,Undirected
62,592,0.1787,Undirected
62,593,0.3433,Undirected
62,611,0.1703,Undirected
62,612,0.1856,Undirected
62,639,0.3756,Undirected
63,64,0.2884,Undirected
63,69,0.2637,Undirected
63,83,0.3498,Undirected
63,84,0.25,Undirected
63,87,0.3685,Undirected
63,108,0.3118,Undirected
63,110,0.22,Undirected
63,112,0.3279,Undirected
63,116,0.6366,Undirected
63,151,0.239,Undirected
63,157,0.2487,Undirected
63,159,0.5721,Undirected
63,162,0.2289,Undirected
63,164,0.2648,Undirected
63,167,0.2271,Undirected
63,168,0.2613,Undirected
63,202,0.3235,Undirected
63,207,0.2726,Undirected
63,208,0.2407,Undirected
63,262,0.2615,Undirected
63,273,0.3236,Undirected
63,284,0.2695,Undirected
63,305,0.276,Undirected
63,462,0.6056,Undirected
63,468,0.2236,Undirected
63,470,0.23,Undirected
63,498,0.6795,Undirected
63,500,0.2663,Undirected
63,535,0.3323,Undirected
63,541,0.278,Undirected
63,542,0.2241,Undirected
63,544,0.2455,Undirected
64,69,0.7875,Undirected
64,83,0.9154,Undirected
64,84,0.6907,Undirected
64,87,0.8271,Undirected
64,108,0.8159,Undirected
64,112,0.8709,Undirected
64,116,0.2872,Undirected
64,151,0.8087,Undirected
64,157,0.6255,Undirected
64,159,0.2355,Undirected
64,162,0.6391,Undirected
64,164,0.7226,Undirected
64,167,0.5915,Undirected
64,168,0.59,Undirected
64,202,0.8966,Undirected
64,262,0.6945,Undirected
64,273,0.7559,Undirected
64,284,0.7063,Undirected
64,305,0.6796,Undirected
64,340,0.1739,Undirected
64,500,0.7427,Undirected
64,535,0.8106,Undirected
64,631,0.486,Undirected
65,66,0.7458,Undirected
65,67,0.7349,Undirected
65,68,0.9069,Undirected
65,254,0.1874,Undirected
